Date,Open,High,Low,Close,Volume,Market Cap
"Nov 11, 2017",11.3,12.17,11.3,11.65,"11,31,39,000","83,25,33,000"
"Nov 10, 2017",11.97,12.31,11.07,11.29,"13,19,06,000","88,13,64,000"
"Nov 09, 2017",11.88,12.45,11.73,11.94,"11,64,34,000","87,47,53,000"
"Nov 08, 2017",11.18,12.12,10.99,11.91,"19,60,34,000","82,32,31,000"
"Nov 07, 2017",10.32,11.45,10.32,11.21,"12,29,51,000","76,03,20,000"
"Nov 06, 2017",10.13,11.18,10.06,10.44,"11,69,37,000","74,58,02,000"
"Nov 05, 2017",10.04,10.43,9.96,10.13,"4,92,88,500","73,91,13,000"
"Nov 04, 2017",10.31,10.4,9.82,10.05,"3,54,77,100","75,91,10,000"
"Nov 03, 2017",9.77,10.42,9.7,10.38,"5,50,18,600","71,97,01,000"
"Nov 02, 2017",9.95,10.04,9.35,9.8,"5,45,01,600","73,26,91,000"
"Nov 01, 2017",10.41,10.41,9.92,9.93,"2,65,91,700","76,66,98,000"
"Oct 31, 2017",10.38,10.88,10.35,10.45,"4,33,06,600","76,40,29,000"
"Oct 30, 2017",10.39,10.48,10.29,10.39,"2,17,81,900","76,50,31,000"
"Oct 29, 2017",10.19,10.54,10.18,10.42,"4,01,19,600","75,04,43,000"
"Oct 28, 2017",10.33,10.38,10.18,10.21,"2,35,88,200","76,01,35,000"
"Oct 27, 2017",10.56,10.63,10.26,10.3,"2,73,44,700","77,75,94,000"
"Oct 26, 2017",10.66,10.79,10.45,10.57,"2,64,61,700","78,47,84,000"
"Oct 25, 2017",10.78,10.92,10.37,10.65,"4,81,04,100","79,37,79,000"
"Oct 24, 2017",9.96,11.46,9.52,10.76,"11,88,13,000","73,33,99,000"
"Oct 23, 2017",10.59,10.6,9.75,9.96,"5,06,54,800","77,92,44,000"
"Oct 22, 2017",10.97,11.06,10.56,10.63,"3,38,90,300","80,72,14,000"
"Oct 21, 2017",11.25,11.35,10.5,10.91,"5,60,75,000","82,83,06,000"
"Oct 20, 2017",12.1,15.12,11.19,11.3,"30,42,81,000","89,06,82,000"
"Oct 19, 2017",11.46,12.22,11.35,12.07,"4,93,08,300","68,89,86,000"
"Oct 18, 2017",12.04,12.04,10.78,11.49,"5,39,60,300","71,03,26,000"
"Oct 17, 2017",11.48,12.27,11.03,12.05,"5,70,46,400","67,73,11,000"
"Oct 16, 2017",10.46,11.65,10.23,11.49,"3,75,68,400","61,68,95,000"
"Oct 15, 2017",10.64,10.66,10.09,10.44,"2,20,57,700","62,79,48,000"
"Oct 14, 2017",11.26,11.45,10.62,10.63,"1,77,09,400","66,41,29,000"
"Oct 13, 2017",11.3,11.3,10.31,11.25,"4,47,60,500","66,67,14,000"
"Oct 12, 2017",12.13,12.21,11.29,11.29,"3,13,35,300","71,57,82,000"
"Oct 11, 2017",12.04,12.29,11.87,12.13,"2,87,71,600","71,02,30,000"
"Oct 10, 2017",12.04,12.54,11.55,12.08,"5,02,32,800","71,05,36,000"
"Oct 09, 2017",11.14,12.49,10.96,12.07,"5,79,74,000","65,73,04,000"
"Oct 08, 2017",11.96,12.11,11.14,11.14,"3,43,05,900","70,57,91,000"
"Oct 07, 2017",11.67,11.94,11.51,11.94,"1,94,98,800","68,82,84,000"
"Oct 06, 2017",11.87,11.91,11.5,11.69,"2,33,41,500","70,05,44,000"
"Oct 05, 2017",11.6,11.98,10.82,11.86,"6,76,10,800","68,43,58,000"
"Oct 04, 2017",12.16,12.28,11.51,11.63,"7,73,87,000","71,72,23,000"
"Oct 03, 2017",11.91,12.12,10.78,12.12,"9,57,56,400","70,28,72,000"
"Oct 02, 2017",12.36,12.38,11.43,11.88,"6,97,89,000","72,90,62,000"
"Oct 01, 2017",11.59,12.61,11.58,12.34,"16,27,62,000","68,35,66,000"
"Sep 30, 2017",9.77,11.65,9.75,11.59,"14,13,20,000","57,63,71,000"
"Sep 29, 2017",9.96,10,9.15,9.77,"7,95,26,300","58,78,45,000"
"Sep 28, 2017",9.95,10.1,9.06,9.93,"9,53,33,300","58,69,83,000"
"Sep 27, 2017",9.37,9.9,9.35,9.9,"5,98,47,700","55,28,11,000"
"Sep 26, 2017",9.38,10.3,9.17,9.34,"10,49,88,000","55,35,98,000"
"Sep 25, 2017",8.03,9.6,8.03,9.36,"8,23,85,100","47,38,18,000"
"Sep 24, 2017",8.1,8.28,7.79,8.04,"2,82,66,800","47,79,45,000"
"Sep 23, 2017",7.7,8.21,7.48,8.11,"4,07,60,800","45,41,62,000"
"Sep 22, 2017",7.34,7.91,7.27,7.68,"4,28,61,600","43,30,00,000"
"Sep 21, 2017",8.77,8.81,7.34,7.38,"3,82,39,000","51,76,12,000"
"Sep 20, 2017",8.92,9.05,8.47,8.79,"3,89,16,900","52,64,14,000"
"Sep 19, 2017",9.65,9.7,8.75,8.91,"6,62,50,600","56,96,33,000"
"Sep 18, 2017",8.31,10.51,8.31,9.62,"16,75,86,000","49,04,17,000"
"Sep 17, 2017",8.19,8.79,7.59,8.27,"6,98,47,200","48,29,27,000"
"Sep 16, 2017",8.49,8.97,7.44,8.25,"9,79,92,200","50,08,09,000"
"Sep 15, 2017",7.72,9.31,5.91,8.47,"24,29,84,000","45,52,12,000"
"Sep 14, 2017",11.94,12.18,7.6,7.6,"13,70,40,000","70,44,15,000"
"Sep 13, 2017",13.45,13.53,11.6,11.94,"18,53,48,000","79,38,25,000"
"Sep 12, 2017",14.38,15.31,12.86,13.51,"15,61,87,000","84,83,64,000"
"Sep 11, 2017",12.64,14.79,12.55,14.28,"16,52,83,000","74,57,87,000"
"Sep 10, 2017",13.27,13.34,11.38,12.78,"17,26,87,000","78,31,50,000"
"Sep 09, 2017",13.4,13.63,12.46,13.32,"9,90,08,100","79,03,22,000"
"Sep 08, 2017",14.74,16.07,12.44,13.5,"29,41,69,000","86,98,78,000"
"Sep 07, 2017",11.4,14.77,10.69,14.74,"19,59,86,000","67,28,88,000"
"Sep 06, 2017",11.73,12.49,10.34,11.4,"14,13,47,000","69,19,21,000"
"Sep 05, 2017",11.07,12.07,8.77,11.71,"21,89,17,000","65,31,77,000"
"Sep 04, 2017",15.29,15.44,10.22,10.98,"16,12,03,000","90,24,07,000"
"Sep 03, 2017",16.41,16.74,14.19,15.29,"9,81,05,400","96,79,71,000"
"Sep 02, 2017",18.26,19.06,15.51,16.39,"12,34,79,000","1,07,73,70,000"
"Sep 01, 2017",17.3,18.47,16.94,18.26,"7,36,18,500","1,02,09,80,000"
"Aug 31, 2017",16.72,18.08,16.69,17.3,"7,68,72,500","98,62,95,000"
"Aug 30, 2017",19.05,19.05,14.58,16.84,"14,55,12,000","1,12,42,00,000"
"Aug 29, 2017",16.28,20.04,16.28,19.15,"21,67,84,000","96,04,86,000"
"Aug 28, 2017",15.66,16.35,14.86,16.24,"8,28,50,200","92,37,22,000"
"Aug 27, 2017",15.42,15.86,14.74,15.7,"5,64,74,400","90,97,88,000"
"Aug 26, 2017",13.26,15.89,12.97,15.41,"8,81,72,500","78,23,74,000"
"Aug 25, 2017",13.75,13.85,12.85,13.32,"2,63,27,100","81,10,35,000"
"Aug 24, 2017",11.87,14.13,11.64,13.78,"7,29,55,500","70,01,67,000"
"Aug 23, 2017",11.05,12.47,11.04,11.9,"3,67,22,000","65,18,39,000"
"Aug 22, 2017",11.2,11.41,10.17,11.06,"2,50,86,300","66,05,85,000"
"Aug 21, 2017",11.8,11.87,10.82,11.23,"2,93,80,800","69,64,34,000"
"Aug 20, 2017",11.54,12.35,10.82,11.79,"4,06,38,800","68,08,85,000"
"Aug 19, 2017",11.62,12.36,9.69,11.64,"5,43,27,300","68,53,16,000"
"Aug 18, 2017",13.09,13.09,11,11.63,"4,32,26,400","77,23,02,000"
"Aug 17, 2017",14.36,14.37,12.82,13.06,"5,04,89,100","84,70,17,000"
"Aug 16, 2017",14.67,15.42,14.15,14.35,"5,91,26,000","86,54,63,000"
"Aug 15, 2017",15.01,15.3,13.83,14.68,"6,23,53,100","88,54,15,000"
"Aug 14, 2017",15.1,17.16,14.36,15.06,"10,37,50,000","89,08,36,000"
"Aug 13, 2017",13.92,15.84,12.79,15.17,"7,56,50,500","82,12,80,000"
"Aug 12, 2017",14.73,15.47,12.85,13.9,"5,93,21,200","86,89,62,000"
"Aug 11, 2017",15.63,16.36,14.33,14.73,"9,12,15,900","92,24,33,000"
"Aug 10, 2017",12.55,16.99,12.42,15.77,"13,32,59,000","74,07,15,000"
"Aug 09, 2017",11.49,12.63,11.07,12.55,"5,20,16,000","67,78,66,000"
"Aug 08, 2017",12.64,12.74,10.84,11.5,"6,31,55,600","74,60,10,000"
"Aug 07, 2017",10.03,12.84,9.88,12.65,"9,56,30,200","59,17,90,000"
"Aug 06, 2017",9.34,10.83,9.08,10.07,"5,49,77,800","55,08,55,000"
"Aug 05, 2017",8.22,9.52,7.8,9.38,"4,24,82,900","48,48,03,000"
"Aug 04, 2017",7.68,8.71,7.68,8.22,"3,18,79,600","45,29,69,000"
"Aug 03, 2017",6.42,7.86,6.17,7.65,"3,02,78,900","37,87,41,000"
"Aug 02, 2017",6.56,6.69,6.32,6.43,"1,19,78,000","38,72,34,000"
"Aug 01, 2017",6.12,6.67,5.74,6.49,"2,08,64,300","36,11,65,000"
"Jul 31, 2017",5.53,6.36,5.43,6.12,"1,31,23,400","32,60,29,000"
"Jul 30, 2017",5.77,5.84,5.46,5.53,"31,68,030","34,05,54,000"
"Jul 29, 2017",5.8,5.86,5.38,5.78,"51,88,990","34,22,17,000"
"Jul 28, 2017",6.23,6.31,5.74,5.75,"75,99,310","36,74,03,000"
"Jul 27, 2017",6.29,6.42,6.02,6.21,"1,07,57,800","37,08,67,000"
"Jul 26, 2017",6.14,6.49,5.28,6.26,"2,08,24,500","36,22,03,000"
"Jul 25, 2017",7.31,7.61,5.68,6.13,"2,27,82,500","37,26,39,000"
"Jul 24, 2017",6.67,7.3,6.46,7.26,"1,26,01,300","33,99,27,000"
"Jul 23, 2017",7.55,7.62,6.14,6.64,"2,37,52,700","38,52,77,000"
"Jul 22, 2017",7.81,7.99,7.48,7.52,"1,66,50,500","39,84,41,000"
"Jul 21, 2017",7.84,9.15,7.01,7.84,"4,82,10,600","39,98,24,000"
"Jul 20, 2017",5.69,7.68,5.69,7.59,"3,31,48,900","28,99,93,000"
"Jul 19, 2017",5.18,6.62,4.79,5.62,"2,95,26,300","26,40,87,000"
"Jul 18, 2017",4.41,5.35,4.27,5.18,"1,67,88,400","22,47,92,000"
"Jul 17, 2017",3.91,4.47,3.91,4.38,"75,31,300","19,92,76,000"
"Jul 16, 2017",3.93,4.24,3.71,3.93,"54,67,430","20,04,12,000"
"Jul 15, 2017",4.54,4.55,3.86,3.88,"64,03,170","23,17,85,000"
"Jul 14, 2017",5.11,5.18,4.47,4.53,"63,85,700","26,07,26,000"
"Jul 13, 2017",5.65,6.12,5.02,5.11,"80,76,010","28,82,66,000"
"Jul 12, 2017",4.67,5.69,4.36,5.59,"1,18,08,500",0
"Jul 11, 2017",5.23,5.42,3.89,4.82,"1,15,15,200",0
"Jul 10, 2017",6.42,6.75,5.03,5.38,"56,48,270",0
"Jul 09, 2017",6.91,7.58,6.35,6.36,"69,85,260",0
"Jul 08, 2017",6.9,7.11,5.64,6.86,"1,24,81,200",0
"Jul 07, 2017",8.73,8.75,6.67,6.87,"71,76,910",0
"Jul 06, 2017",8.44,9.35,7.95,8.75,"1,36,70,300",0
"Jul 05, 2017",9.33,9.33,7.96,8.3,"81,51,290",0
"Jul 04, 2017",9.24,9.94,8.92,9.27,"81,78,690",0
"Jul 03, 2017",9.33,10.08,8.56,9.19,"1,54,03,500",0
"Jul 02, 2017",10.41,10.41,8.18,9.45,"2,39,67,300",0
"Jul 01, 2017",11.96,12.12,10.37,10.39,"1,08,32,000",0
"Jun 30, 2017",12.46,12.57,11.66,12.03,"1,40,22,600",0
"Jun 29, 2017",14.09,14.09,12.33,12.48,"1,85,16,000",0
"Jun 28, 2017",14.68,15.68,12.97,13.83,"4,06,50,500",0
"Jun 27, 2017",12.27,15.19,11.94,14.47,"4,25,63,100",0
"Jun 26, 2017",14.96,14.96,10.64,12.61,"2,58,03,900",0
"Jun 25, 2017",16.34,16.7,14.36,14.92,"2,27,02,400",0
"Jun 24, 2017",16.8,18.85,16.02,16.35,"3,46,60,100",0
"Jun 23, 2017",12.13,18.58,11.97,16.99,"6,67,37,400",0
"Jun 22, 2017",11.92,12.45,11.74,12.1,"1,67,40,600",0
"Jun 21, 2017",11.4,12.55,11.38,11.83,"1,04,64,200",0
"Jun 20, 2017",10.57,12.88,10.44,11.49,"2,21,23,200",0
"Jun 19, 2017",10.49,11.3,10.26,10.59,"1,28,93,100",0
"Jun 18, 2017",11.25,11.29,10.4,10.58,"54,75,110",0
"Jun 17, 2017",11.24,11.45,11.02,11.25,"69,61,310",0
"Jun 16, 2017",11.11,11.73,10.69,11.29,"71,79,610",0
"Jun 15, 2017",11.8,11.8,9.8,11.11,"1,37,40,900",0
"Jun 14, 2017",12.4,13.01,11.29,11.77,"1,86,71,800",0
"Jun 13, 2017",11.06,12.52,10.97,12.42,"1,61,98,200",0
"Jun 12, 2017",11.77,11.82,10.87,10.96,"86,63,550",0
"Jun 11, 2017",11.36,12.23,11.1,11.76,"1,13,84,700",0
"Jun 10, 2017",11.75,12.1,11.12,11.33,"1,43,70,200",0
"Jun 09, 2017",12.35,13.12,11.3,11.74,"1,46,94,100",0
"Jun 08, 2017",10.92,12.54,10.26,12.35,"1,29,78,300",0
"Jun 07, 2017",11.57,11.86,10.93,10.97,"61,04,140",0
"Jun 06, 2017",10.98,12.02,10.17,11.5,"1,11,35,000",0
"Jun 05, 2017",12.13,12.58,10.88,11.17,"1,02,90,000",0
"Jun 04, 2017",12.73,12.78,11.34,12.15,"1,52,53,900",0
"Jun 03, 2017",13.17,13.7,11.39,12.54,"3,95,65,100",0
"Jun 02, 2017",7.86,13.6,7.86,13.46,"5,42,32,400",0
"Jun 01, 2017",4.86,8.37,4.78,7.79,"2,81,93,200",0
"May 31, 2017",4.61,4.88,4.5,4.86,"30,11,070",0
"May 30, 2017",4.62,5.07,4.53,4.65,"28,36,480",0
"May 29, 2017",4.64,4.88,4.36,4.6,"22,05,420",0
"May 28, 2017",4.86,5.06,4.19,4.62,"43,53,380",0
"May 27, 2017",4.05,4.53,3.19,4.53,"70,46,840",0
"May 26, 2017",4.66,5.33,3.39,4.1,"51,16,020",0
"May 25, 2017",6.19,6.29,4.57,4.66,"62,11,020",0
"May 24, 2017",6.42,6.76,5.68,6.19,"1,12,21,600",0
