Date,Open,High,Low,Close,Volume,Market Cap
"Mar 17, 2016",0.001174,0.00135,0.001169,0.001301,"1,31,175","1,05,62,700"
"Mar 16, 2016",0.001246,0.001256,0.001155,0.001172,"1,16,986","1,12,14,000"
"Mar 15, 2016",0.001255,0.001287,0.001198,0.001239,"98,868","1,12,90,700"
"Mar 14, 2016",0.001339,0.001354,0.001241,0.001256,"1,34,782","1,20,55,300"
"Mar 13, 2016",0.00135,0.001396,0.00133,0.001341,"95,887","1,21,49,200"
"Mar 12, 2016",0.001341,0.001431,0.00134,0.001365,"99,260","1,20,71,600"
"Mar 11, 2016",0.001377,0.001456,0.001319,0.001344,"61,167","1,23,95,200"
"Mar 10, 2016",0.00133,0.001535,0.001319,0.001385,"1,61,400","1,19,66,700"
"Mar 09, 2016",0.00165,0.00165,0.001206,0.001329,"3,67,893","1,48,46,500"
"Mar 08, 2016",0.001618,0.001705,0.00145,0.001635,"2,60,891","1,45,64,100"
"Mar 07, 2016",0.001048,0.001712,0.001048,0.001622,"6,27,920","94,33,080"
"Mar 06, 2016",0.000709,0.001226,0.000684,0.001043,"3,48,109","63,77,790"
"Mar 05, 2016",0.000627,0.000714,0.000626,0.000709,"77,590","56,41,870"
"Mar 04, 2016",0.000606,0.000648,0.000606,0.000637,"21,494","54,51,010"
"Mar 03, 2016",0.000644,0.000645,0.000589,0.000605,"22,400","57,97,540"
"Mar 02, 2016",0.000628,0.000648,0.000606,0.000645,"18,524","56,49,810"
"Mar 01, 2016",0.000635,0.000658,0.000623,0.000628,"14,850","57,16,680"
"Feb 29, 2016",0.000654,0.000676,0.000628,0.000647,"19,328","58,82,930"
"Feb 28, 2016",0.000643,0.000672,0.000618,0.000654,"12,969","57,89,230"
"Feb 27, 2016",0.000647,0.00066,0.000627,0.000643,"14,847","58,22,730"
"Feb 26, 2016",0.000632,0.000646,0.000613,0.000645,"20,449","56,91,150"
"Feb 25, 2016",0.000648,0.000672,0.000592,0.000629,"39,616","58,35,300"
"Feb 24, 2016",0.000648,0.000706,0.000648,0.000651,"33,792","58,36,220"
"Feb 23, 2016",0.000671,0.000742,0.000635,0.000648,"28,674","60,41,160"
"Feb 22, 2016",0.000662,0.000754,0.000641,0.00067,"48,507","59,57,070"
"Feb 21, 2016",0.000597,0.000703,0.000594,0.000662,"46,199","53,69,180"
"Feb 20, 2016",0.000565,0.000727,0.000565,0.000606,"84,725","50,82,410"
"Feb 19, 2016",0.00056,0.000611,0.000521,0.000565,"33,913","50,37,710"
"Feb 18, 2016",0.000466,0.00058,0.000418,0.000557,"57,118","41,94,320"
"Feb 17, 2016",0.000521,0.000548,0.000455,0.000466,"23,223","46,92,870"
"Feb 16, 2016",0.000578,0.000583,0.000491,0.000518,"33,862","52,00,430"
"Feb 15, 2016",0.000595,0.000601,0.000559,0.000578,"8,518","53,50,530"
"Feb 14, 2016",0.000567,0.000603,0.000546,0.000594,"8,013","51,06,440"
"Feb 13, 2016",0.000606,0.000624,0.000532,0.000566,"21,921","54,55,420"
"Feb 12, 2016",0.000516,0.000645,0.000498,0.000609,"31,204","46,45,570"
"Feb 11, 2016",0.000535,0.000566,0.000496,0.000506,"21,143","48,13,170"
"Feb 10, 2016",0.000547,0.000583,0.000518,0.000535,"23,021","49,20,790"
"Feb 09, 2016",0.00059,0.000608,0.000533,0.000543,"18,947","53,12,020"
"Feb 08, 2016",0.000606,0.000633,0.000586,0.00059,"15,958","54,56,290"
"Feb 07, 2016",0.000634,0.000637,0.000584,0.000606,"24,609","57,03,340"
"Feb 06, 2016",0.000631,0.000652,0.000612,0.000634,"16,086","56,80,220"
"Feb 05, 2016",0.000601,0.000655,0.000589,0.000631,"24,322","54,07,140"
"Feb 04, 2016",0.000629,0.00066,0.000568,0.000601,"78,974","56,61,540"
"Feb 03, 2016",0.000581,0.000712,0.000574,0.00063,"91,762","52,28,850"
"Feb 02, 2016",0.000507,0.000662,0.000487,0.000588,"1,14,264","45,64,120"
"Feb 01, 2016",0.000494,0.000515,0.000434,0.000507,"52,135","44,48,570"
"Jan 31, 2016",0.000458,0.000502,0.000431,0.000491,"46,422","41,22,060"
